episode,episode_reward,capture,capture_step,episode_length,avg_distance,avg_inter_agent_dist,avg_enclosure,success_rate
97,837.7837483460089,0,-1,300,6.369721266401747,7.897853733256507,0.4905159211905433,0.0
98,1901.7848047297175,0,-1,300,6.018322174310897,11.636681427965533,0.8375477516113802,0.0
99,2033.6404740253572,0,-1,300,5.048390056587983,9.865405585930253,0.8852131229349749,0.0
100,1017.8456383604989,0,-1,300,6.8582257639151445,11.18633299457147,0.6128837450769,0.0
101,1884.6692914227258,0,-1,300,5.902025307815575,11.395219916927596,0.8295440612347528,0.0
102,1919.6573114807013,0,-1,300,5.189060099625125,9.857579407375075,0.8387751638641464,0.0
103,1576.847512053226,0,-1,300,6.455304711916964,11.808363043122805,0.7522434399877422,0.0
104,1225.4739415537088,0,-1,300,5.757382087207433,8.886384623467336,0.6308946419800772,0.0
105,847.3468244976615,0,-1,300,7.039369360217502,10.235800120509767,0.5669602636858809,0.0
106,775.7569024988343,0,-1,300,7.0131065374711,12.260913154900267,0.6849165929096589,0.0
107,877.2454694083716,0,-1,300,7.1141327772979945,11.799004308410929,0.6346123102913913,0.0
108,704.431357592937,0,-1,300,7.85978560381639,11.516921722659319,0.5672191461178667,0.0
109,1333.5057067943437,0,-1,300,6.767969140017574,11.590897584132536,0.7184960444827734,0.0
110,1412.1268017258135,0,-1,300,6.795879211659995,11.959674175956687,0.740310673162623,0.0
111,968.0002713792941,0,-1,300,6.765241788603338,9.525585789221049,0.579858591207181,0.0
112,122.67241787404363,0,-1,300,8.655881367555873,11.640841226291547,0.46982751816913737,0.0
113,1343.5228748093384,0,-1,300,6.246392314592356,10.570054243797962,0.710571864919258,0.0
114,1346.197006300367,0,-1,300,6.825611010016599,11.49716497925579,0.7017793502355868,0.0
115,1156.4766579520324,0,-1,300,7.097478969305974,12.635474971693373,0.7193058466087111,0.0
116,1157.134919205694,0,-1,300,6.557998492966819,10.667622634730051,0.655037409603997,0.0
117,1462.577689111807,0,-1,300,6.8635257887351795,12.93898080276511,0.8273031823534361,0.0
118,1046.4037637209922,0,-1,300,6.80937434653292,11.439912565104208,0.6453444035197323,0.0
119,1130.745146922988,0,-1,300,6.636243776190486,10.585605274866703,0.6337024627903716,0.0
120,881.8168187997833,0,-1,300,6.993094019027191,10.64354447145343,0.5879857481001877,0.0
121,1290.9449354047179,0,-1,300,5.867941569473752,9.359326991353228,0.6562249946966479,0.0
122,955.5063453284293,0,-1,300,6.176154844718646,8.64349644091046,0.5329436124738484,0.0
123,1321.7450889274216,0,-1,300,6.309347026892729,11.06950561602006,0.7143008674565219,0.0
124,111.58680353028761,0,-1,300,8.452070037788712,12.442762389778029,0.5234522377987598,0.0
125,2136.4430077660954,0,-1,300,5.848240662913453,11.589909355118413,0.9340463915410576,0.0
126,1308.411900179227,0,-1,300,7.162092500476095,13.594711603988099,0.8352851409748935,0.0
127,1103.827312259784,0,-1,300,6.056865538534856,9.561198127834302,0.5977775849423349,0.0
128,1592.9752745212722,0,-1,300,5.941204049555364,10.676454992890687,0.7285324343535019,0.0
129,1104.4136828687947,0,-1,300,6.021860508684298,8.97566715128733,0.5747935156504804,0.0
130,1782.6196722753648,0,-1,300,5.1759443898799855,9.442847496902797,0.7815777797055028,0.0
131,900.547040869104,0,-1,300,7.793145181908489,15.029721380834426,0.8323811367497181,0.0
132,1597.6970336306329,0,-1,300,6.736976218451263,13.358816401798238,0.9375330034526744,0.0
133,1060.6753167644536,0,-1,300,6.726592971064147,11.218677686575763,0.6492218101148989,0.0
134,1927.0959710421446,0,-1,300,5.737393410280396,10.869694750530082,0.8459871051779964,0.0
135,1494.505769223695,0,-1,300,6.4471288102138535,11.846715407414841,0.7913864650044447,0.0
136,1714.3455400597554,0,-1,300,6.998927057990225,13.855515762323272,0.9143188555910332,0.0
137,1834.019192690738,0,-1,300,6.697979535287757,12.80136135071267,0.8435267307668701,0.0
138,869.4492953499799,0,-1,300,7.115925340615601,10.667057623428526,0.5509345502028197,0.0
139,2034.665630833577,0,-1,300,6.325544390180309,12.479935669323897,0.89521892910701,0.0
140,1002.0117266441902,0,-1,300,7.0821118480176874,11.431904408967462,0.6212762065674703,0.0
141,1480.2604061387706,0,-1,300,6.94661265813445,13.144583263344527,0.8209456919912188,0.0
142,1056.401027961116,0,-1,300,6.1196879638599455,8.863909924668802,0.5535053540298368,0.0
143,1337.0134599655703,0,-1,300,6.014480969063599,10.147399010125742,0.6429184293819155,0.0
144,1393.3305765536854,0,-1,300,6.350075540539534,10.373146798084163,0.6281799734514156,0.0
145,1579.962846998146,0,-1,300,6.256140316747556,11.192675983005577,0.7300516195113649,0.0
146,1212.8336746213176,0,-1,300,6.820502736968167,11.214875847560986,0.6322926481439548,0.0
147,2069.224145434591,0,-1,300,5.503391731652468,10.840825376262167,0.9034521652518063,0.0
148,1207.654145819111,0,-1,300,6.881643829209836,12.8380946878078,0.7868281881807834,0.0
149,1971.0275964568434,0,-1,300,6.0235286558093115,11.786787439868835,0.8664379634422545,0.0
150,524.5753190892701,0,-1,300,8.315011185701783,13.078286214495112,0.5867808670281948,0.0
151,1351.316861507208,0,-1,300,5.501553399202161,8.883819304943062,0.6043103427886858,0.0
152,1497.8692562538492,0,-1,300,5.836947470799838,10.389284554940087,0.7033468825669794,0.0
153,995.5259343146282,0,-1,300,7.22758269157181,13.36236348931382,0.7548230552809144,0.0
154,1432.68896384416,0,-1,300,6.125893913299104,10.251366212479804,0.64289793928481,0.0
155,1240.8488543350768,0,-1,300,6.632355296261828,11.60242669526048,0.6814596440721469,0.0
156,1264.0955442174795,0,-1,300,7.177053569278423,14.08698634102964,0.8834164012576536,0.0
157,1866.8498197784727,0,-1,300,6.792596993403572,13.070368155074908,0.8287985690248907,0.0
158,562.73929016959,0,-1,300,7.5806252239898955,11.105744212380948,0.5206261518304635,0.0
159,1599.8042757621552,0,-1,300,6.204292720818918,11.760328519175285,0.8177711782616975,0.0
160,2169.182540787929,0,-1,300,6.336241010976943,12.620030939426066,0.9513478662439638,0.0
161,951.6182633627257,0,-1,300,6.934273306070382,11.321075676036564,0.6208885162830976,0.0
162,965.7705348553642,0,-1,300,6.907125035719532,11.5724575641649,0.6454615742946893,0.0
163,1328.1370211806818,0,-1,300,7.12145431295621,12.4853160372872,0.6808595235107275,0.0
164,1436.4158202821577,0,-1,300,5.426943887419304,9.145286202444018,0.6392086709398771,0.0
165,353.5450306217595,0,-1,300,8.572387975611031,14.171685305514645,0.6244590457015686,0.0
166,1492.1964631597232,0,-1,300,6.41661618406683,11.764164195636942,0.7620985554143679,0.0
167,1503.0739775569316,0,-1,300,5.970565389780187,10.856936067657603,0.7564641980059489,0.0
168,926.4615507720487,0,-1,300,7.007599010357851,11.082442949967703,0.6013628787946346,0.0
169,1223.356508573473,0,-1,300,6.682669454467499,12.215411245202354,0.7692288733878492,0.0
170,691.2178461164677,0,-1,300,7.899046247120244,13.734703948307475,0.6820221600294405,0.0
171,1914.7480300755487,0,-1,300,5.828786919576149,11.16243330781475,0.8415275810949662,0.0
172,1339.715109760117,0,-1,300,5.993099093168947,10.432684967412612,0.6859347118808845,0.0
173,973.3026855327013,0,-1,300,6.7122835426820355,11.09994451357528,0.6321239090400769,0.0
174,1854.226861415619,0,-1,300,5.8301158269856534,10.980825758373962,0.8163203942922346,0.0
175,1713.942693415728,0,-1,300,5.5816920982280696,10.348336993021626,0.756005479659931,0.0
176,1734.8635827241603,0,-1,300,5.745460867817244,10.694326170114344,0.765950782643696,0.0
177,1649.6651235270315,0,-1,300,5.218119531109012,9.478725160101408,0.7264963646195809,0.0
178,1366.8931046284258,0,-1,300,5.557676525877229,9.28107512685972,0.6543372610386404,0.0
179,910.2240484310784,0,-1,300,7.25130118946791,11.88171308045254,0.6181385717688705,0.0
180,1827.031766321711,0,-1,300,5.363930850996681,10.214945731840345,0.8014927173498534,0.0
181,612.246036541955,0,-1,300,7.994367704313642,13.369510163432532,0.6387770582826159,0.0
182,1589.4003339773567,0,-1,300,6.775243339256625,12.749023377806429,0.8054423102126923,0.0
183,1966.3467960465882,0,-1,300,4.721597609135738,9.118690844203243,0.8547231470879296,0.0
184,1295.8344700010089,0,-1,300,6.107196450116989,10.365128955907778,0.6596869515269445,0.0
185,1881.0970704766785,0,-1,300,6.0737600973150405,11.68481240186904,0.8293436467618123,0.0
186,1237.8207593131415,0,-1,300,6.357605818385117,10.676947469766999,0.6418618123305623,0.0
187,1557.7829888939848,0,-1,300,5.805362456525002,9.977052763461344,0.6926164637964308,0.0
188,1027.6921627493666,0,-1,300,6.729307836292587,11.14992086941259,0.6334640316942228,0.0
189,927.1255968113392,0,-1,300,6.14585843323524,8.862850400246032,0.528654290273204,0.0
190,1282.7434321654532,0,-1,300,6.168103970859935,10.26530213005679,0.6468379222368691,0.0
191,1269.5709846249993,0,-1,300,6.786887871611503,10.66010040754537,0.5798895692975029,0.0
192,1990.1065423514433,0,-1,300,5.284035201628967,10.201646682245501,0.868841323325319,0.0
193,1684.728195996226,0,-1,300,6.1398437692464,11.540203103064798,0.8041873766863101,0.0
194,1964.9129405060523,0,-1,300,4.61888569354859,8.99684452608645,0.8533553679124687,0.0
195,916.3272924086496,0,-1,300,7.604482534694642,13.357926621132856,0.7018932877195163,0.0
196,2067.6591302137567,0,-1,300,5.361548479100372,10.522443612499373,0.9017362511823183,0.0
197,1979.2995583809732,0,-1,300,5.08227138184367,9.926690813096116,0.8628251846892319,0.0
198,2097.722611075785,0,-1,300,5.691890720723256,11.258682698630723,0.9167402683536682,0.0
199,2049.124707310862,0,-1,300,4.845021983134289,9.542456699004417,0.8901396262530328,0.0
200,1866.015091010398,0,-1,300,5.110230999435274,9.805417406697323,0.8158330204167631,0.0
201,1540.8934456765526,0,-1,300,6.647324819782659,11.773949945092395,0.6918938718469333,0.0
202,1533.4175273253904,0,-1,300,5.504964009607798,9.616952934815938,0.6802111997909712,0.0
203,1834.6936759448497,0,-1,300,6.312665012805339,12.091766161916595,0.8263961666930866,0.0
204,1552.890247999159,0,-1,300,6.407210926641533,11.868935376555704,0.7700302469276114,0.0
205,872.3448609738197,0,-1,300,6.479047987872296,9.542567654031178,0.5346501764435097,0.0
206,2158.1122874058333,0,-1,300,5.581857849875558,11.11247004076614,0.9410773869598317,0.0
207,1667.9806342192155,0,-1,300,6.238864850346289,11.560500018597308,0.7672491957922924,0.0
208,1910.4516999896982,0,-1,300,4.950246065530418,9.539421429642967,0.8331483871538518,0.0
209,2235.6432968836366,0,-1,300,5.778046885001717,11.539036131864567,0.9748533920056948,0.0
210,2006.1665372308607,0,-1,300,5.250350990340113,10.290518040622363,0.875280356273743,0.0
211,1612.0380230989665,0,-1,300,5.084115531978181,9.132484317885957,0.7098133761144062,0.0
212,1779.627197720067,0,-1,300,6.4901637494945295,12.69190953686924,0.8743104776548328,0.0
213,1602.9776909027748,0,-1,300,5.5973764429095985,10.045973375591204,0.7098876945313118,0.0
214,1.0484905064354741,0,-1,300,7.774172044611399,10.193487398882654,0.3540209781435546,0.0
215,2004.5692803232755,0,-1,300,5.818198575016786,11.39265904507425,0.8788736894473241,0.0
216,1438.1695522505079,0,-1,300,5.3163810733616295,9.009591491781444,0.6391101714879235,0.0
217,1765.9525713500939,0,-1,300,6.036622210051608,11.36105308803891,0.7810882379712599,0.0
218,2096.9519374783704,0,-1,300,4.898880112262531,9.695961896938405,0.9104715747912896,0.0
219,1808.8034452259565,0,-1,300,6.1938672460718935,11.733441645146643,0.8025866773425203,0.0
220,1861.7971864340982,0,-1,300,5.810348362947011,11.119831555032645,0.8193264404029768,0.0
221,1520.4698820088245,0,-1,300,6.562575252537673,12.377439341892973,0.7921578685795435,0.0
222,1931.0584907792895,0,-1,300,6.315963924877853,12.27961633089043,0.8519774339279553,0.0
223,1666.6143344724019,0,-1,300,5.3251869591869685,9.676006229744456,0.7343615415574021,0.0
224,1724.6522986215778,0,-1,300,5.454999364462605,10.135991140355854,0.759517619659127,0.0
225,1998.1099428625823,0,-1,300,5.212901632537053,10.213966757320733,0.8716425717701041,0.0
226,1833.6706872976088,0,-1,300,5.813770618878181,11.071154878454998,0.8076327326822569,0.0
227,1900.3226660503158,0,-1,300,5.589832389598355,10.767300277298627,0.8337248537762855,0.0
228,2208.088813213293,0,-1,300,6.2452179014537155,12.469324632149652,0.9668761397664422,0.0
229,1783.2016327182612,0,-1,300,5.293660104234163,9.912270929379691,0.7827031310810318,0.0
230,1946.0195771085741,0,-1,300,5.313728386858263,10.339018176584819,0.8506944533633427,0.0
231,1108.3278867828078,0,-1,300,6.180889341889525,8.984793456206226,0.5181572067700642,0.0
232,1852.505708814548,0,-1,300,5.514886885027943,10.556100666285353,0.8132390303104376,0.0
233,1729.8956171897391,0,-1,300,6.284140332884942,11.808232461448984,0.7942847823654593,0.0
234,1936.0738592611071,0,-1,300,6.136938676812016,11.954373294235875,0.8527244814348849,0.0
235,1555.4538487807263,0,-1,300,5.506941747648513,9.701025045422766,0.6894078334326661,0.0
236,1723.596918180013,0,-1,300,5.3256434453766275,9.79073703758389,0.7581077084153308,0.0
237,2041.628324017016,0,-1,300,6.56786941322479,12.96406586955247,0.8999374889396088,0.0
238,1831.2981404299544,0,-1,300,5.876174031581432,11.163737060750915,0.8071121970826758,0.0
239,1845.2343140391092,0,-1,300,5.89671186651638,11.27484883501993,0.8130729698485015,0.0
240,1660.9147355739124,0,-1,300,5.519182658456305,10.048016239459265,0.7334416764275528,0.0
241,1060.033351200128,0,-1,300,6.5458217344727005,10.473679051361323,0.5873543343176058,0.0
242,1770.049577689263,0,-1,300,5.795637294208788,10.909382797287781,0.7809879370770919,0.0
243,2223.218355130807,0,-1,300,6.09358508181106,12.170957798243727,0.9720428694180856,0.0
244,1667.517769102515,0,-1,300,5.4444469687924295,9.891768316930603,0.7356324227253251,0.0
245,2123.3684144775093,0,-1,300,4.721107798094663,9.357337804275256,0.9201451478513386,0.0
246,1743.7280738530233,0,-1,300,5.578709648722563,10.381551443522369,0.7683936864708459,0.0
247,1524.5334853016084,0,-1,300,5.8578886385906905,10.261691023695535,0.6791564503317672,0.0
248,2161.1863719502016,0,-1,300,5.956803102027599,11.867650194733065,0.9451703449111246,0.0
249,1536.279623497051,0,-1,300,5.501834394420539,9.664891927624637,0.6813802677485917,0.0
250,2206.7041782018305,0,-1,300,5.263831249684697,10.499119354443328,0.9589388086233975,0.0
251,1931.2109404084565,0,-1,300,4.731359813142407,9.100745196226805,0.8401564237687583,0.0
252,1291.958624606605,0,-1,300,6.3551516743055165,10.35899517247388,0.6133828067533524,0.0
253,731.9771685140576,0,-1,300,8.08176322435113,15.502642807548408,0.816588353607781,0.0
254,1709.3578440863876,0,-1,300,5.847453002458004,10.84081054198,0.7560883325544296,0.0
255,1823.56896567815,0,-1,300,6.131872160653551,11.641373285042175,0.8058094435707973,0.0
256,1428.2603830382332,0,-1,300,6.327317941869233,11.302128437045603,0.7045439084394385,0.0
257,1562.341068236629,0,-1,300,4.999544895586479,8.842130760704347,0.6884720318154941,0.0
258,1532.7635215506348,0,-1,300,5.7113237129632735,10.109479446625869,0.7000957639784368,0.0
259,1978.7921271002244,0,-1,300,5.832360003203164,11.424407035212907,0.8682394196491174,0.0
260,1941.1518667734922,0,-1,300,6.3085587980056,12.278288742304452,0.85612746880733,0.0
261,1792.448376534074,0,-1,300,4.947364283273408,9.232225108244227,0.7839587223470805,0.0
262,1029.8754580497086,0,-1,300,6.8881082251630685,11.174177067411712,0.6066124642946932,0.0
263,2005.9150599516138,0,-1,300,5.2657565723981,10.328430478403572,0.8752911159394917,0.0
264,1925.2070557800719,0,-1,300,5.349658588509312,10.36200415160281,0.8422920459888498,0.0
265,1494.0575448625873,0,-1,300,6.601017045412669,12.363697702766698,0.7743579996103738,0.0
266,1889.9882291396639,0,-1,300,5.295255218105082,10.20744392960382,0.8272095096106485,0.0
267,2070.239159912007,0,-1,300,5.877241620087309,11.62455555401703,0.9066789621139923,0.0
268,1604.4377645951263,0,-1,300,6.308480985873767,11.376242314066706,0.7158293426420225,0.0
269,1848.4185585133475,0,-1,300,5.7410581008258035,11.00000362553938,0.8132323351367554,0.0
270,1936.4379349258054,0,-1,300,5.496868033343327,10.684468330538055,0.8480756498024943,0.0
271,1998.251536680034,0,-1,300,5.053336613324222,9.850140000441764,0.8705048315499452,0.0
272,1579.1892124033839,0,-1,300,5.9100569572072486,10.554684081033878,0.7023209323471316,0.0
273,2131.6162381956437,0,-1,300,5.054854302909123,10.030960360915644,0.9260848398533366,0.0
274,1801.2667793155347,0,-1,300,5.782864916861844,10.983215024794795,0.7938993115912698,0.0
275,2062.493196307858,0,-1,300,6.251681255425489,12.36417842955897,0.9062597745439657,0.0
276,2083.2078324120084,0,-1,300,5.273365927790549,10.432429124560148,0.9075535079634331,0.0
277,1891.9960038032505,0,-1,300,6.07536389225026,11.699569536569097,0.8338968974432308,0.0
278,1941.9011616968228,0,-1,300,6.397559616672333,12.450045599605918,0.8571071811653854,0.0
279,1786.1208119769562,0,-1,300,6.364394083524064,12.104205631856969,0.7968054909633621,0.0
280,1767.5745468466253,0,-1,300,5.804852005978591,10.753813234581092,0.7800257845642667,0.0
281,1618.0971277058525,0,-1,300,6.439829837204721,11.69936358013201,0.7225058603231406,0.0
282,1964.3425352768782,0,-1,300,5.52859934363129,10.725413200835012,0.8599405514426002,0.0
283,1913.7641182588084,0,-1,300,5.92373380947302,11.399100327124575,0.8418297195122186,0.0
284,1271.4726773218079,0,-1,300,5.99975545307414,9.391348940625004,0.5747784481154765,0.0
285,1531.3228514831742,0,-1,300,5.656278803124221,9.902613606364808,0.6804732791414208,0.0
286,1941.2201052451896,0,-1,300,5.928886152837494,11.548645752334057,0.8533083566651104,0.0
287,652.2708461788673,0,-1,300,7.557827141790147,11.876012412669905,0.58079119477302,0.0
288,2112.5343351454844,0,-1,300,5.078819607908807,10.072316062145577,0.918313786703268,0.0
289,1713.4500154857808,0,-1,300,5.992610950421618,11.030187895206662,0.7588820885805703,0.0
290,1485.328862411243,0,-1,300,6.443341830096597,11.552944270599923,0.7217356594033396,0.0
291,1265.161447823938,0,-1,300,7.196809753837618,13.732569995705532,0.8092732848708277,0.0
292,1742.254983246865,0,-1,300,6.522802565212685,12.226434098134941,0.7748605955919559,0.0
293,1282.8564687472635,0,-1,300,5.988152785598833,9.869809871688453,0.6215039516163601,0.0
294,1944.965595041217,0,-1,300,5.6265188643524855,10.906883675597765,0.8526012227498181,0.0
295,1946.5466456982042,0,-1,300,5.903689733860407,11.500854447563551,0.8553387753782048,0.0
296,1651.643677996541,0,-1,300,5.420806528065803,9.799643505129097,0.7288409147923854,0.0
297,-90.01145898605743,0,-1,300,7.399343226471958,12.467582647330854,0.6286300757665074,0.0
